brand,sales,price,feat,modePrice,discount
dominicks,115584,0.99,1,1.58,1
dominicks,21824,0.99,0,1.58,1
dominicks,49600.00001,1.49,1,1.58,1
dominicks,10240,1.49,0,1.58,1
dominicks,65983.99998,1.39,0,1.58,1
dominicks,40768,1.39,0,1.58,1
dominicks,34751.99999,1.39,0,1.58,1
dominicks,23808.00001,1.58,1,1.58,0
dominicks,27136.00001,1.58,0,1.58,0
dominicks,22207.99999,1.58,0,1.58,0
dominicks,57216.00003,1.58,1,1.58,0
dominicks,12480,1.58,0,1.58,0
dominicks,12736,1.58,0,1.58,0
dominicks,6336,1.58,0,1.58,0
dominicks,13312,1.58,1,1.58,0
dominicks,8384,1.58,0,1.58,0
dominicks,2816,1.58,0,1.58,0
dominicks,6720,2.29,0,1.58,0
dominicks,6208,2.29,0,1.58,0
dominicks,6528,2.29,0,1.58,0
dominicks,6016,2.29,0,1.58,0
dominicks,7040,2.29,0,1.58,0
dominicks,10688,2.29,0,1.58,0
dominicks,6784,2.09,1,1.58,0
dominicks,4544,2.09,0,1.58,0
dominicks,3072,2.09,0,1.58,0
dominicks,4672,2.09,0,1.58,0
dominicks,47295.99999,1.89,1,1.58,0
dominicks,18944,1.89,0,1.58,0
dominicks,15232,1.89,0,1.58,0
dominicks,16512,1.79,0,1.58,0
dominicks,63104,1.79,1,1.58,0
dominicks,15232,1.79,0,1.58,0
dominicks,3008,2.29,0,1.58,0
dominicks,152640,1.14,1,1.58,1
dominicks,2816,1.59,0,1.58,0
dominicks,62336,1.59,1,1.58,0
dominicks,48512,1.29,0,1.58,1
dominicks,54719.99998,0.99,0,1.58,1
dominicks,39359.99999,1.59,1,1.58,0
dominicks,81535.99996,2.29,1,1.58,0
dominicks,94528.00001,1.69,0,1.58,0
dominicks,44736.00002,1.69,0,1.58,0
dominicks,14912,1.99,0,1.58,0
dominicks,14464,1.99,0,1.58,0
dominicks,6784,1.99,0,1.58,0
dominicks,10688,1.29,0,1.58,1
dominicks,15232,1.99,0,1.58,0
dominicks,12928,1.69,0,1.58,0
dominicks,63488.00002,1.49,1,1.58,1
dominicks,11392,1.89,1,1.58,0
dominicks,11520,1.99,0,1.58,0
dominicks,41215.99998,1.79,0,1.58,0
dominicks,19840,1.29,0,1.58,1
dominicks,7872,1.99,0,1.58,0
dominicks,11904,1.85,0,1.58,0
dominicks,19392,1.85,0,1.58,0
dominicks,81023.99999,1.49,0,1.58,1
dominicks,14656,1.85,0,1.58,0
dominicks,140928.0001,1.09,1,1.58,1
dominicks,2496,2.69,0,1.58,0
dominicks,4352,2.69,0,1.58,0
dominicks,21056,1.59,1,1.58,0
dominicks,25151.99999,1.59,0,1.58,0
dominicks,7872,1.59,0,1.58,0
dominicks,224576,0.99,1,1.58,1
dominicks,1152,2.69,1,1.58,0
dominicks,1024,2.69,0,1.58,0
dominicks,5312,2.69,0,1.58,0
dominicks,21824,1.59,0,1.58,0
dominicks,1728,2.39,0,1.58,0
dominicks,15808,1.49,1,1.58,1
dominicks,12096,1.29,0,1.58,1
dominicks,2880,1.99,0,1.58,0
dominicks,6912,1.99,0,1.58,0
dominicks,47871.99998,1.59,1,1.58,0
dominicks,15936,1.59,0,1.58,0
dominicks,8320,1.99,0,1.58,0
dominicks,173888,0.99,1,1.58,1
dominicks,59904.00001,0.99,0,1.58,1
dominicks,55424,1.49,1,1.58,1
dominicks,6080,1.49,0,1.58,1
dominicks,15872,1.54,0,1.58,1
dominicks,54655.99999,1.49,1,1.58,1
dominicks,14592,1.53,0,1.58,1
dominicks,10432,1.89,0,1.58,0
dominicks,4992,1.81,0,1.58,0
dominicks,17344,1.69,1,1.58,0
dominicks,15040,1.75,0,1.58,0
dominicks,10112,1.89,0,1.58,0
dominicks,25151.99999,1.51,1,1.58,1
dominicks,39487.99999,1.59,0,1.58,0
dominicks,26304,1.59,1,1.58,0
dominicks,7872,1.61,0,1.58,0
dominicks,20160,1.69,1,1.58,0
dominicks,15744,1.69,0,1.58,0
dominicks,9472,1.28,0,1.58,1
dominicks,10560,1.77,0,1.58,0
dominicks,21824,1.48,0,1.58,1
dominicks,93055.99996,1.29,0,1.58,1
dominicks,9664,1.39,0,1.58,1
dominicks,61952.00002,1.01,0,1.58,1
dominicks,16128,0.99,0,1.58,1
dominicks,12416,1.05,0,1.58,1
dominicks,99327.99999,1.39,1,1.58,1
dominicks,21888,1.46,0,1.58,1
dominicks,58047.99997,1.59,0,1.58,0
dominicks,11264,1.65,0,1.58,0
dominicks,10112,1.89,0,1.58,0
dominicks,48703.99999,1.5,0,1.58,1
dominicks,111104,1.29,1,1.58,1
dominicks,16576,1.44,0,1.58,1
dominicks,16768,1.89,0,1.58,0
dominicks,13184,1.91,0,1.58,0
dominicks,8000,1.98,0,1.58,0
dominicks,32704.00001,1.69,0,1.58,0
dominicks,103744,1.69,0,1.58,0
dominicks,54271.99999,1.69,0,1.58,0
dominicks,26112.00001,1.94,0,1.58,0
dominicks,15808,1.99,0,1.58,0
dominicks,9472,1.64,0,1.58,0
dominicks,10816,1.82,0,1.58,0
dominicks,21312,1.43,0,1.58,1
dominicks,13632,1.92,0,1.58,0
dominicks,9408,1.68,0,1.58,0
dominicks,70336.00002,1.49,1,1.58,1
dominicks,10496,1.89,1,1.58,0
dominicks,6400,1.93,0,1.58,0
dominicks,20608,1.38,0,1.58,1
dominicks,16704,1.27,0,1.58,1
dominicks,6016,1.99,0,1.58,0
dominicks,6656,1.99,0,1.58,0
dominicks,12800,1.67,0,1.58,0
dominicks,73151.99999,1.49,0,1.58,1
dominicks,10368,1.78,0,1.58,0
dominicks,47104,1.49,1,1.58,1
dominicks,6848,1.49,0,1.58,1
dominicks,704,1.79,0,1.58,0
dominicks,4288,1.79,0,1.58,0
dominicks,5184,1.79,1,1.58,0
dominicks,107584,0.89,1,1.58,1
dominicks,3584,1.79,0,1.58,0
dominicks,8896,1.79,0,1.58,0
dominicks,5440,1.59,1,1.58,0
dominicks,1856,2.49,0,1.58,0
dominicks,2560,2.49,0,1.58,0
dominicks,3072,2.49,0,1.58,0
dominicks,1728,2.49,0,1.58,0
dominicks,896,2.49,0,1.58,0
dominicks,3776,2.49,0,1.58,0
dominicks,3904,2.09,1,1.58,0
dominicks,2432,2.09,0,1.58,0
dominicks,1920,2.09,0,1.58,0
dominicks,1024,2.09,0,1.58,0
dominicks,24064.00001,1.89,1,1.58,0
dominicks,8064,1.89,0,1.58,0
dominicks,7552,1.89,0,1.58,0
dominicks,6464,1.79,0,1.58,0
dominicks,31744,1.79,1,1.58,0
dominicks,5888,1.79,0,1.58,0
dominicks,704,2.49,0,1.58,0
dominicks,51712.00001,1.24,1,1.58,1
dominicks,2496,1.59,0,1.58,0
dominicks,9344,1.59,1,1.58,0
dominicks,11712,1.29,0,1.58,1
dominicks,30976,0.99,0,1.58,1
dominicks,18816,1.59,1,1.58,0
dominicks,7424,1.59,1,1.58,0
dominicks,2368,2.29,0,1.58,0
dominicks,2944,2.29,0,1.58,0
dominicks,6208,2.29,0,1.58,0
dominicks,2816,2.29,0,1.58,0
dominicks,4544,2.29,0,1.58,0
dominicks,4032,2.29,0,1.58,0
dominicks,6080,2.09,1,1.58,0
dominicks,2432,2.09,0,1.58,0
dominicks,3456,2.09,0,1.58,0
dominicks,3648,2.09,0,1.58,0
dominicks,24576,1.89,1,1.58,0
dominicks,12224,1.89,0,1.58,0
dominicks,11136,1.89,0,1.58,0
dominicks,10624,1.79,0,1.58,0
dominicks,26431.99999,1.79,1,1.58,0
dominicks,10176,1.79,0,1.58,0
dominicks,1856,2.29,0,1.58,0
dominicks,52095.99998,1.14,1,1.58,1
dominicks,1920,1.59,0,1.58,0
dominicks,10432,1.59,1,1.58,0
dominicks,15872,1.29,0,1.58,1
dominicks,24128,0.99,0,1.58,1
dominicks,11264,1.59,1,1.58,0
dominicks,30143.99999,2.29,1,1.58,0
dominicks,8256,1.89,0,1.58,0
dominicks,25344.00001,1.39,1,1.58,1
dominicks,6528,1.89,0,1.58,0
dominicks,4928,1.89,0,1.58,0
dominicks,7104,1.89,0,1.58,0
dominicks,63231.99999,0.99,1,1.58,1
dominicks,7488,1.59,0,1.58,0
dominicks,6528,1.89,0,1.58,0
dominicks,45439.99998,0.99,1,1.58,1
dominicks,13440,0.99,0,1.58,1
dominicks,20416,1.49,1,1.58,1
dominicks,3456,1.49,0,1.58,1
dominicks,4480,1.39,0,1.58,1
dominicks,1408,1.39,0,1.58,1
dominicks,3328,1.39,0,1.58,1
dominicks,8512,1.58,1,1.58,0
dominicks,7360,1.58,0,1.58,0
dominicks,27839.99999,1.58,1,1.58,0
dominicks,4736,1.58,0,1.58,0
dominicks,3840,1.58,0,1.58,0
dominicks,3520,1.58,0,1.58,0
dominicks,6208,1.58,1,1.58,0
dominicks,6016,1.58,0,1.58,0
dominicks,3264,1.58,0,1.58,0
dominicks,23999.99999,1.58,1,1.58,0
dominicks,19584,1.58,0,1.58,0
dominicks,22016,1.58,1,1.58,0
dominicks,3840,1.58,0,1.58,0
dominicks,15296,1.58,1,1.58,0
dominicks,15424,1.58,0,1.58,0
dominicks,7040,1.58,0,1.58,0
dominicks,11968,1.58,0,1.58,0
dominicks,16384,1.58,0,1.58,0
dominicks,52607.99998,1.58,0,1.58,0
dominicks,6272,1.58,0,1.58,0
dominicks,7168,1.58,0,1.58,0
dominicks,14464,1.58,0,1.58,0
dominicks,14208,1.58,0,1.58,0
dominicks,40576.00001,1.58,1,1.58,0
dominicks,10240,1.58,0,1.58,0
dominicks,29631.99999,1.58,0,1.58,0
dominicks,6592,1.58,0,1.58,0
dominicks,4160,1.58,0,1.58,0
dominicks,15168,1.58,0,1.58,0
dominicks,54271.99999,1.29,1,1.58,1
dominicks,28543.99999,1.29,0,1.58,1
dominicks,9088,1.89,0,1.58,0
dominicks,6976,1.89,0,1.58,0
dominicks,4352,1.99,0,1.58,0
dominicks,5632,1.69,0,1.58,0
dominicks,57600.00002,1.69,0,1.58,0
dominicks,26880.00001,1.69,0,1.58,0
dominicks,7104,1.99,0,1.58,0
dominicks,3712,1.99,0,1.58,0
dominicks,4224,1.99,0,1.58,0
dominicks,7360,1.29,0,1.58,1
dominicks,5632,1.99,0,1.58,0
dominicks,1216,1.69,0,1.58,0
dominicks,32512,1.49,1,1.58,1
dominicks,6336,1.89,1,1.58,0
dominicks,3200,1.99,0,1.58,0
dominicks,16064,1.79,0,1.58,0
dominicks,2944,1.99,0,1.58,0
dominicks,3776,1.99,0,1.58,0
dominicks,4928,1.99,0,1.58,0
dominicks,23296,1.49,0,1.58,1
dominicks,5440,1.99,0,1.58,0
dominicks,32512,1.29,0,1.58,1
dominicks,24959.99999,0.99,0,1.58,1
dominicks,11904,1.59,1,1.58,0
dominicks,38592,2.49,1,1.58,0
dominicks,7744,2.19,0,1.58,0
dominicks,31167.99999,1.39,1,1.58,1
dominicks,9088,2.19,0,1.58,0
dominicks,9408,2.19,0,1.58,0
dominicks,3968,2.19,0,1.58,0
dominicks,87808.00003,0.99,1,1.58,1
dominicks,5056,2.19,0,1.58,0
dominicks,4800,2.19,0,1.58,0
dominicks,35328.00001,1.49,1,1.58,1
dominicks,13312,1.49,0,1.58,1
dominicks,5696,2.19,0,1.58,0
dominicks,4800,2.19,0,1.58,0
dominicks,2752,1.59,1,1.58,0
dominicks,2176,2.49,0,1.58,0
dominicks,1152,2.49,0,1.58,0
dominicks,3264,2.49,0,1.58,0
dominicks,1792,2.49,0,1.58,0
dominicks,576,2.49,0,1.58,0
dominicks,4544,2.49,0,1.58,0
dominicks,5888,2.09,1,1.58,0
dominicks,2688,2.09,0,1.58,0
dominicks,1856,2.09,0,1.58,0
dominicks,1408,2.09,0,1.58,0
dominicks,14528,1.41,1,1.58,1
dominicks,16256,1.29,0,1.58,1
dominicks,4928,1.89,0,1.58,0
dominicks,4800,1.89,0,1.58,0
dominicks,16896,1.59,1,1.58,0
dominicks,9216,1.59,0,1.58,0
dominicks,11520,1.89,0,1.58,0
dominicks,21248,0.99,0,1.58,1
dominicks,17600,1.49,1,1.58,1
dominicks,9600,1.59,1,1.58,0
dominicks,2944,2.69,0,1.58,0
dominicks,3456,2.69,0,1.58,0
dominicks,4416,2.69,0,1.58,0
dominicks,2240,2.69,0,1.58,0
dominicks,1344,2.69,0,1.58,0
dominicks,5760,2.69,0,1.58,0
dominicks,5952,2.09,1,1.58,0
dominicks,4160,2.09,0,1.58,0
dominicks,4032,2.09,0,1.58,0
dominicks,2432,2.09,0,1.58,0
dominicks,27007.99999,1.89,1,1.58,0
dominicks,16128,1.89,0,1.58,0
dominicks,15680,1.89,0,1.58,0
dominicks,11264,1.79,0,1.58,0
dominicks,35008.00001,1.79,1,1.58,0
dominicks,4480,1.79,0,1.58,0
dominicks,1344,2.69,0,1.58,0
dominicks,65023.99997,1.24,1,1.58,1
dominicks,2112,1.59,0,1.58,0
dominicks,14912,1.59,1,1.58,0
dominicks,22400,1.29,0,1.58,1
dominicks,8832,0.99,0,1.58,1
dominicks,21120,1.59,1,1.58,0
dominicks,28608,2.49,1,1.58,0
dominicks,8448,2.69,0,1.58,0
dominicks,35328.00001,1.39,1,1.58,1
dominicks,3072,2.69,0,1.58,0
dominicks,1920,2.69,0,1.58,0
dominicks,1472,2.69,0,1.58,0
dominicks,127039.9999,0.99,1,1.58,1
dominicks,5120,2.69,0,1.58,0
dominicks,10240,2.69,0,1.58,0
dominicks,49344,1.49,1,1.58,1
dominicks,14336,1.49,0,1.58,1
dominicks,1600,2.69,0,1.58,0
dominicks,4416,2.69,0,1.58,0
dominicks,7360,1.99,1,1.58,0
dominicks,82240.00003,1.09,1,1.58,1
dominicks,3264,2.69,0,1.58,0
dominicks,4800,2.69,0,1.58,0
dominicks,14656,1.59,1,1.58,0
dominicks,12608,1.59,0,1.58,0
dominicks,5504,1.59,0,1.58,0
dominicks,136383.9999,0.99,1,1.58,1
dominicks,256,2.69,1,1.58,0
dominicks,1216,2.69,0,1.58,0
dominicks,1536,2.69,0,1.58,0
dominicks,5056,2.69,0,1.58,0
dominicks,14720,1.49,1,1.58,1
dominicks,4288,1.29,0,1.58,1
dominicks,2560,1.99,0,1.58,0
dominicks,4800,1.99,0,1.58,0
dominicks,18624,1.59,1,1.58,0
dominicks,8192,1.59,0,1.58,0
dominicks,4992,1.99,0,1.58,0
dominicks,76224.00002,0.99,1,1.58,1
dominicks,28672.00001,0.99,0,1.58,1
dominicks,22912.00001,1.49,1,1.58,1
dominicks,8320,1.49,0,1.58,1
dominicks,18240,1.39,0,1.58,1
dominicks,17600,1.39,0,1.58,1
dominicks,15872,1.39,0,1.58,1
dominicks,13696,1.58,1,1.58,0
dominicks,14912,1.58,0,1.58,0
dominicks,12800,1.58,0,1.58,0
dominicks,36672,1.58,1,1.58,0
dominicks,7680,1.58,0,1.58,0
dominicks,4160,1.58,0,1.58,0
dominicks,3200,1.58,0,1.58,0
dominicks,18176,1.58,1,1.58,0
dominicks,9728,1.58,0,1.58,0
dominicks,2112,1.58,0,1.58,0
dominicks,21632,1.58,1,1.58,0
dominicks,17984,1.58,0,1.58,0
dominicks,26368.00001,1.58,1,1.58,0
dominicks,6656,1.58,0,1.58,0
dominicks,15296,1.58,1,1.58,0
dominicks,2560,2.69,0,1.58,0
dominicks,3648,2.69,0,1.58,0
dominicks,6144,2.69,0,1.58,0
dominicks,768,2.69,0,1.58,0
dominicks,4928,2.69,0,1.58,0
dominicks,7808,2.09,1,1.58,0
dominicks,4352,2.09,0,1.58,0
dominicks,2240,2.09,0,1.58,0
dominicks,2112,2.09,0,1.58,0
dominicks,58112,1.89,1,1.58,0
dominicks,8192,1.89,0,1.58,0
dominicks,2112,1.89,0,1.58,0
dominicks,12544,1.79,0,1.58,0
dominicks,54208,1.79,1,1.58,0
dominicks,8640,1.79,0,1.58,0
dominicks,2112,2.69,0,1.58,0
dominicks,155072,1.24,1,1.58,1
dominicks,1408,1.59,0,1.58,0
dominicks,38528.00001,1.59,1,1.58,0
dominicks,3968,2.09,0,1.58,0
dominicks,13760,1.69,0,1.58,0
dominicks,50368.00001,1.69,0,1.58,0
dominicks,24896,1.74,0,1.58,0
dominicks,7104,2.09,0,1.58,0
dominicks,6208,2.02,0,1.58,0
dominicks,3136,1.99,0,1.58,0
dominicks,34112.00002,1.1,0,1.58,1
dominicks,12096,1.42,0,1.58,1
dominicks,148544.0001,0.99,0,1.58,1
dominicks,8000,2,0,1.58,0
dominicks,153728,0.98,1,1.58,1
dominicks,8768,1.99,1,1.58,0
dominicks,3328,2,0,1.58,0
dominicks,18816,1.39,0,1.58,1
dominicks,13440,1.33,0,1.58,1
dominicks,5056,1.97,0,1.58,0
dominicks,7104,1.94,0,1.58,0
dominicks,13504,1.68,0,1.58,0
dominicks,49344,1.49,0,1.58,1
dominicks,12544,1.71,0,1.58,0
dominicks,4928,1.59,0,1.58,0
dominicks,78399.99997,0.99,1,1.58,1
dominicks,384,2.69,1,1.58,0
dominicks,384,2.69,0,1.58,0
dominicks,4928,2.69,0,1.58,0
dominicks,19136,1.59,1,1.58,0
dominicks,5824,1.59,0,1.58,0
dominicks,704,2.69,0,1.58,0
dominicks,8704,1.49,1,1.58,1
dominicks,5760,1.29,0,1.58,1
dominicks,1664,1.99,0,1.58,0
dominicks,2368,1.99,0,1.58,0
dominicks,12864,1.59,1,1.58,0
dominicks,3200,1.59,0,1.58,0
dominicks,3520,1.99,0,1.58,0
dominicks,31359.99999,0.99,1,1.58,1
dominicks,12544,0.99,0,1.58,1
dominicks,13760,1.49,1,1.58,1
dominicks,9088,1.49,0,1.58,1
dominicks,10432,1.39,0,1.58,1
dominicks,8896,1.39,0,1.58,1
dominicks,9472,1.39,0,1.58,1
dominicks,9792,1.58,1,1.58,0
dominicks,8128,1.58,0,1.58,0
dominicks,7424,1.58,0,1.58,0
dominicks,27775.99999,1.58,1,1.58,0
dominicks,5760,1.58,0,1.58,0
dominicks,60288,1.49,1,1.58,1
dominicks,10624,1.63,0,1.58,0
dominicks,5440,1.99,0,1.58,0
dominicks,4864,1.88,0,1.58,0
dominicks,19392,1.69,1,1.58,0
dominicks,19840,1.74,0,1.58,0
dominicks,5952,1.99,0,1.58,0
dominicks,36031.99998,1.5,1,1.58,1
dominicks,50176.00001,1.59,0,1.58,0
dominicks,44991.99999,1.59,1,1.58,0
dominicks,4864,1.6,0,1.58,0
dominicks,11648,1.69,1,1.58,0
dominicks,7488,1.69,0,1.58,0
dominicks,2112,1.71,0,1.58,0
dominicks,8128,1.76,0,1.58,0
dominicks,28224.00001,1.45,0,1.58,1
dominicks,117120,1.29,0,1.58,1
dominicks,16512,1.33,0,1.58,1
dominicks,4096,1.81,0,1.58,0
dominicks,11264,1.69,0,1.58,0
dominicks,12096,1.55,0,1.58,1
dominicks,107968,1.39,1,1.58,1
dominicks,17088,1.45,0,1.58,1
dominicks,65920.00003,1.59,0,1.58,0
dominicks,11584,1.62,0,1.58,0
dominicks,5760,1.89,0,1.58,0
dominicks,9472,1.41,0,1.58,1
dominicks,103104,1.29,1,1.58,1
dominicks,8384,1.45,0,1.58,1
dominicks,9984,1.89,0,1.58,0
dominicks,10048,1.91,0,1.58,0
dominicks,7552,1.99,0,1.58,0
dominicks,36736.00001,1.69,0,1.58,0
dominicks,92800.00002,1.69,0,1.58,0
dominicks,38911.99999,1.72,0,1.58,0
dominicks,6848,1.99,0,1.58,0
dominicks,4800,1.99,0,1.58,0
dominicks,2240,1.99,0,1.58,0
dominicks,6592,1.64,0,1.58,0
dominicks,25984,1.29,0,1.58,1
dominicks,11008,1.86,0,1.58,0
dominicks,11520,1.68,0,1.58,0
dominicks,59648,1.49,1,1.58,1
dominicks,8512,1.89,1,1.58,0
dominicks,5824,1.91,0,1.58,0
dominicks,22464,1.42,0,1.58,1
dominicks,11968,1.32,0,1.58,1
dominicks,5696,1.96,0,1.58,0
dominicks,5056,1.94,0,1.58,0
dominicks,9152,1.72,0,1.58,0
dominicks,63296,1.49,0,1.58,1
dominicks,10624,1.73,0,1.58,0
dominicks,5888,1.99,1,1.58,0
dominicks,28864,1.09,1,1.58,1
dominicks,384,2.69,0,1.58,0
dominicks,2176,2.69,0,1.58,0
dominicks,4992,1.59,1,1.58,0
dominicks,10496,1.59,1,1.58,0
dominicks,2688,2.49,0,1.58,0
dominicks,2432,2.49,0,1.58,0
dominicks,4288,2.49,0,1.58,0
dominicks,2432,2.49,0,1.58,0
dominicks,1472,2.49,0,1.58,0
dominicks,4160,2.49,0,1.58,0
dominicks,7552,2.09,1,1.58,0
dominicks,6080,2.09,0,1.58,0
dominicks,2240,2.09,0,1.58,0
dominicks,2560,2.09,0,1.58,0
dominicks,36928,1.89,1,1.58,0
dominicks,11968,1.89,0,1.58,0
dominicks,11776,1.89,0,1.58,0
dominicks,15232,1.79,0,1.58,0
dominicks,37312.00001,1.79,1,1.58,0
dominicks,18624,1.79,0,1.58,0
dominicks,1472,2.49,0,1.58,0
dominicks,124159.9999,1.24,1,1.58,1
dominicks,1600,1.59,0,1.58,0
dominicks,36224.00002,1.59,1,1.58,0
dominicks,32960,1.29,0,1.58,1
dominicks,93055.99996,0.99,0,1.58,1
dominicks,26944,1.59,1,1.58,0
dominicks,56256,2.49,1,1.58,0
dominicks,3072,1.59,1,1.58,0
dominicks,2560,2.29,0,1.58,0
dominicks,1344,2.29,0,1.58,0
dominicks,4032,2.29,0,1.58,0
dominicks,3328,2.29,0,1.58,0
dominicks,3200,2.29,0,1.58,0
dominicks,3200,2.29,0,1.58,0
dominicks,6528,2.09,1,1.58,0
dominicks,3328,2.09,0,1.58,0
dominicks,3264,2.09,0,1.58,0
dominicks,3392,2.09,0,1.58,0
dominicks,30719.99999,1.89,1,1.58,0
dominicks,17920,1.89,0,1.58,0
dominicks,21312,1.89,0,1.58,0
dominicks,11072,1.79,0,1.58,0
dominicks,37824.00001,1.79,1,1.58,0
dominicks,4864,1.79,0,1.58,0
dominicks,2560,2.29,0,1.58,0
dominicks,64703.99998,1.14,1,1.58,1
dominicks,8576,0.99,0,1.58,1
dominicks,7232,1.59,1,1.58,0
dominicks,46528,2.29,1,1.58,0
dominicks,7424,1.89,0,1.58,0
dominicks,50368.00001,1.39,1,1.58,1
dominicks,14016,1.89,0,1.58,0
dominicks,2560,1.89,0,1.58,0
dominicks,6016,1.89,0,1.58,0
dominicks,111936,0.99,1,1.58,1
dominicks,4288,1.89,0,1.58,0
dominicks,6528,1.89,0,1.58,0
dominicks,50048,1.49,1,1.58,1
dominicks,14016,1.49,0,1.58,1
dominicks,1664,1.89,0,1.58,0
dominicks,4480,1.89,0,1.58,0
dominicks,18944,1.89,1,1.58,0
dominicks,82240.00003,0.94,1,1.58,1
dominicks,1536,1.89,0,1.58,0
dominicks,3840,1.89,0,1.58,0
dominicks,21248,1.59,1,1.58,0
dominicks,25088,1.59,1,1.58,0
dominicks,10304,1.59,0,1.58,0
dominicks,11648,1.56,0,1.58,1
dominicks,46207.99999,1.49,1,1.58,1
dominicks,8512,1.55,0,1.58,1
dominicks,5824,1.89,0,1.58,0
dominicks,4224,1.77,0,1.58,0
dominicks,12224,1.69,1,1.58,0
dominicks,5888,1.72,0,1.58,0
dominicks,6464,1.89,0,1.58,0
dominicks,35840,1.5,1,1.58,1
dominicks,26944,1.59,0,1.58,0
dominicks,32576,1.59,1,1.58,0
dominicks,5760,1.59,0,1.58,0
dominicks,13184,1.69,1,1.58,0
dominicks,9984,1.69,0,1.58,0
dominicks,2240,1.78,0,1.58,0
dominicks,8256,1.77,0,1.58,0
dominicks,22207.99999,1.47,0,1.58,1
dominicks,114880,1.29,0,1.58,1
dominicks,9600,1.32,0,1.58,1
dominicks,2432,1.79,0,1.58,0
dominicks,11072,1.69,0,1.58,0
dominicks,10624,1.58,0,1.58,0
dominicks,95487.99999,1.39,1,1.58,1
dominicks,13184,1.47,0,1.58,1
dominicks,43840.00002,1.59,0,1.58,0
dominicks,10560,1.61,0,1.58,0
dominicks,10496,1.69,0,1.58,0
dominicks,28992,1.49,0,1.58,1
dominicks,106496,1.29,1,1.58,1
dominicks,15872,1.38,0,1.58,1
dominicks,12416,1.69,0,1.58,0
dominicks,15424,1.72,0,1.58,0
dominicks,13312,1.79,0,1.58,0
dominicks,10688,1.69,0,1.58,0
dominicks,87935.99999,1.69,0,1.58,0
dominicks,42432.00002,1.7,0,1.58,0
dominicks,25535.99999,1.79,0,1.58,0
dominicks,17152,1.79,0,1.58,0
dominicks,34432.00002,1.59,0,1.58,0
dominicks,7680,1.58,0,1.58,0
dominicks,5888,1.43,0,1.58,1
dominicks,22400,1.77,0,1.58,0
dominicks,8832,1.69,0,1.58,0
dominicks,49279.99999,1.49,1,1.58,1
dominicks,10176,1.69,1,1.58,0
dominicks,8448,1.75,0,1.58,0
dominicks,23487.99999,1.32,0,1.58,1
dominicks,12352,1.33,0,1.58,1
dominicks,6080,1.8,0,1.58,0
dominicks,5824,1.85,0,1.58,0
dominicks,9472,1.68,0,1.58,0
dominicks,50239.99999,1.49,0,1.58,1
dominicks,14080,1.66,0,1.58,0
dominicks,2880,2.19,0,1.58,0
dominicks,3136,2.19,0,1.58,0
dominicks,68735.99997,0.99,1,1.58,1
dominicks,5440,2.19,0,1.58,0
dominicks,4992,2.19,0,1.58,0
dominicks,23232.00001,1.49,1,1.58,1
dominicks,8192,1.49,0,1.58,1
dominicks,3328,2.19,0,1.58,0
dominicks,3328,2.19,0,1.58,0
dominicks,3520,1.99,1,1.58,0
dominicks,29567.99999,1.09,1,1.58,1
dominicks,1536,2.19,0,1.58,0
dominicks,3008,2.19,0,1.58,0
dominicks,8768,1.59,1,1.58,0
dominicks,8832,1.59,0,1.58,0
dominicks,5824,1.59,0,1.58,0
dominicks,12480,1.59,1,1.58,0
dominicks,1856,2.69,0,1.58,0
dominicks,1408,2.69,0,1.58,0
dominicks,4032,2.69,0,1.58,0
dominicks,1664,2.69,0,1.58,0
dominicks,1472,2.69,0,1.58,0
dominicks,3264,2.69,0,1.58,0
dominicks,12160,2.09,1,1.58,0
dominicks,6016,1.41,1,1.58,1
dominicks,6336,1.29,0,1.58,1
dominicks,2368,1.89,0,1.58,0
dominicks,4224,1.89,0,1.58,0
dominicks,10112,1.59,1,1.58,0
dominicks,13120,1.59,1,1.58,0
dominicks,3648,2.29,0,1.58,0
dominicks,3392,2.29,0,1.58,0
dominicks,4032,2.29,0,1.58,0
dominicks,5568,2.29,0,1.58,0
dominicks,6784,2.09,1,1.58,0
dominicks,3392,2.09,0,1.58,0
dominicks,2752,2.09,0,1.58,0
dominicks,1216,2.09,0,1.58,0
dominicks,37631.99999,1.89,1,1.58,0
dominicks,10240,1.89,0,1.58,0
dominicks,10816,1.89,0,1.58,0
dominicks,8128,1.79,0,1.58,0
dominicks,1728,2.49,0,1.58,0
dominicks,127296,1.24,1,1.58,1
dominicks,1472,1.59,0,1.58,0
dominicks,47871.99998,1.59,1,1.58,0
dominicks,46079.99998,1.29,0,1.58,1
dominicks,25472.00001,0.99,0,1.58,1
dominicks,17408,1.59,1,1.58,0
dominicks,57792.00001,2.49,1,1.58,0
dominicks,11968,2.19,0,1.58,0
dominicks,77247.99996,1.39,1,1.58,1
dominicks,1984,2.19,0,1.58,0
dominicks,19520,2.19,0,1.58,0
dominicks,2432,2.19,0,1.58,0
dominicks,224320,0.99,1,1.58,1
dominicks,2496,2.19,0,1.58,0
dominicks,7552,2.19,0,1.58,0
dominicks,111552,1.49,1,1.58,1
dominicks,10112,1.49,0,1.58,1
dominicks,4160,2.19,0,1.58,0
dominicks,2816,2.19,0,1.58,0
dominicks,3136,1.99,1,1.58,0
dominicks,121600.0001,1.09,1,1.58,1
dominicks,1664,2.19,0,1.58,0
dominicks,4096,2.19,0,1.58,0
dominicks,36160.00002,1.59,1,1.58,0
